created_at,id,image_url,name,brand,category,raw_ingredients
2026-08-13 06:48:12.476927+00,31,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025572913ko.jpg,[8월올영픽/단독기획] 동아제약 아크네 프로 크림제 30ml 기획(+3ml+겔제3ml),동아제약,CREAM,"[아크네 프로 크림제 30ml + 3ml] 정제수, 카프릴릭/카프릭트라이글리세라이드, 락토바실러스발효물, 나이아신아마이드, 프로판다이올, 아이소프로필미리스테이트, 팔미틱애씨드, 페닐트라이메티콘, 스테아릴알코올, 스테아릭애씨드, 세테아릴올리베이트, 글리세릴스테아레이트, 1,2-헥산다이올, 솔비탄올리베이트, 부틸렌글라이콜, 세테아릴알코올, 하이드록시아세토페논, 펜틸렌글라이콜, 알지닌, 카보머, 다이소듐이디티에이, 카프릴릴글라이콜, 글리세린, 다이메틸설폰, 다이포타슘글리시리제이트, 석시닉애씨드, 징크피씨에이, 라우릴글루코사이드, 하이드로제네이티드레시틴, 소나무잎추출물, 도둑놈의지팡이뿌리추출물, 탱자추출물, 삼백초잎/뿌리추출물, 육계나무껍질추출물 [아크네 프로 겔제 3ml] 정제수, 프로판다이올, 변성알코올, 에톡시다이글라이콜, 1,2-헥산다이올, 폴리아크릴레이트크로스폴리머-6, 살리실릭애씨드, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 베타인, 하이드록시에틸셀룰로오스, 락토바실러스발효물, 에틸헥실글리세린, 다이소듐이디티에이, 부틸렌글라이콜, 펜틸렌글라이콜, 글라이콜릭애씨드, 글리세린, 다이소듐포스페이트, 폴리솔베이트60, 카프릴릴글라이콜, 소듐포스페이트, 라우릴글루코사이드, 토코페롤, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 소나무잎추출물, 다이메틸설폰, 다이포타슘글리시리제이트, 티트리잎오일, 석시닉애씨드, 도둑놈의지팡이뿌리추출물, 탱자추출물, 삼백초잎/뿌리추출물, 육계나무껍질추출물"
2026-08-13 06:48:26.843494+00,32,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0026/A00000026106502ko.png,셀리맥스 더 비타 A 레티날 샷 타이트닝 듀얼 크림 50ml,셀리맥스,CREAM,"(1제) 정제수, 글리세린, 다이메티콘, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 세테아릴알코올, 나이아신아마이드, 1,2-헥산다이올, 세테아릴올리베이트, 합성비즈왁스, 소듐폴리아크릴레이트, 다이아이소스테아릴말레이트, 솔비탄올리베이트, 글리세릴스테아레이트, 카보머, 알지닌, 토코페롤, 레시틴, 에틸헥실글리세린, 잔탄검, 레틴알(0.05%), 아데노신, 소듐락테이트, 하이드롤라이즈드해면, 다이소듐이디티에이, 폴리솔베이트20, 아스코빅애씨드, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7 (2제) 정제수, 글리세린, 다이메티콘, 판테놀, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 나이아신아마이드, 부틸렌글라이콜, 1,2-헥산다이올, 세테아릴올리베이트, 합성비즈왁스, 소듐폴리아크릴레이트, 다이아이소스테아릴말레이트, 솔비탄올리베이트, 글리세릴스테아레이트, 구아이아줄렌, 카보머, 알지닌, 에틸헥실글리세린, 잔탄검, 아데노신, 다이소듐이디티에이"
2026-08-13 06:48:38.603791+00,33,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024367750ko.jpg,[재구매율1위] 피지오겔 데일리뮨 앰플 20ml+20ml 기획,피지오겔,SERUM,"정제수, 다이프로필렌글라이콜, 프로판다이올, 아스코빅애씨드, 2,3-부탄다이올, 글리세린, 변성알코올, 판테놀, 글라이코실트레할로오스, 하이드로제네이티드스타치하이드롤리세이트, 1,2-헥산다이올, 솔비톨, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 알란토인, 마데카소사이드, 트레할로오스, 부틸렌글라이콜, 베티버뿌리오일, 덱스트린, 소듐하이알루로네이트, 잇꽃꽃추출물, 카카오씨추출물, 후추열매오일, 생강오일, 홍삼추출물, 영지버섯추출물, 토코페롤, 페룰릭애씨드, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 하이드로제네이티드레시틴, 육계잎오일, 다마스크장미꽃오일, 돌콩오일, 다이소듐이디티에이, 트로메타민"
2026-08-13 06:48:48.970717+00,34,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024579405ko.jpg,[화잘먹/단독기획] 폴라초이스 바하 리퀴드 엑스폴리언트 118ml 기획 (+바하 리퀴드 30ml),폴라초이스,ETC,"정제수, 프로필렌글라이콜, 나이아신아마이드, 펜틸렌글라이콜, 글리세린, 살리실릭애씨드(0.5%), 흰버드나무껍질추출물(0.5%), 피이지/피피지-17/6코폴리머, 폴리솔베이트20, 비스-피이지-18메틸에터다이메틸실레인, 소듐파이테이트, 10-하이드록시데카노익애씨드, 알란토인, 다이포타슘글리시리제이트, 카프릴릴글라이콜, 페녹시에탄올, 클로페네신, 소듐하이드록사이드, 1,2-헥산다이올, 소듐하이알루로네이트, 비에이치티"
2026-08-13 06:48:57.594699+00,35,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023189227ko.png,[수지 PICK/단독기획] 아누아 피디알엔 히알루론산 100 수분 크림 60mL 2입 기획,아누아,CREAM,"정제수, 스쿠알란, 글리세린, 나이아신아마이드, 펜틸렌글라이콜, 1,2-헥산다이올, 소듐디엔에이(1,000ppm), 하이드롤라이즈드콜라겐(1,000ppm), 소듐하이알루로네이트(600ppm), 인도멀구슬나무잎추출물, 하이드롤라이즈드하이알루로닉애씨드(300ppm), 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 하이알루로닉애씨드(100ppm), 알로에베라꽃추출물, 가지열매추출물, 홀리바질잎추출물, 참산호말추출물, 울금뿌리추출물, 병풀잎추출물, 다이페닐실록시페닐트라이메티콘, 피씨에이다이메티콘, 부틸렌글라이콜, 프로판다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이글리세린, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, C12-20알킬글루코사이드, 메틸프로판다이올, 에틸헥실글리세린, 아데노신, 소듐파이테이트, 아미노메틸프로판다이올, 피브이엠/엠에이코폴리머, 마데카소사이드, C12-13알케스-9, 다이메틸실란올하이알루로네이트(750ppb), 하이드롤라이즈드소듐하이알루로네이트(750ppb), 아시아티코사이드, 포타슘하이알루로네이트(500ppb), 하이드록시프로필트라이모늄하이알루로네이트(400ppb), 소듐하이알루로네이트크로스폴리머(400ppb), 소듐하이알루로네이트다이메틸실란올(250ppb), 소듐아세틸레이티드하이알루로네이트(200ppb), 베헤닐알코올, C14-22알코올, 카보머"
2026-08-13 06:49:10.176822+00,36,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0021/A00000021960921ko.png,[대용량] 파티온 노스카나인 트러블 세럼 50ml 리필 기획(+리필40ml+크림10ml),파티온,SERUM,"정제수, 글리세린, 다이프로필렌글라이콜, 판테놀, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 다이에톡시에틸석시네이트, 하이드록시에틸우레아, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 알란토인, 하이드록시아세토페논, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 석시닉애씨드, 잔탄검, 소듐헤파린, 쑥잎추출물, 병풀추출물, 사과추출물, 토코페롤, 카프릴릴/카프릴글루코사이드, 하이드로제네이티드레시틴, 세라마이드엔피"
2026-08-13 06:49:18.445559+00,37,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025575219ko.jpg,[수분진정/세럼증정] 닥터지 레드블레미쉬 클리어 수딩크림 EX 70ml기획 (+30ml+세럼10ml*2ea),닥터지,SERUM," 정제수, 글리세린, 부틸렌글라이콜, 다이카프릴릴에터, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 병풀잎추출물, 비피다발효여과물, 락토바실러스발효물, 병풀꽃/잎/줄기추출물, 병풀뿌리추출물, 병풀추출물, 효모발효여과물, 하이드로제네이티드폴리데센, 다이카프릴릴카보네이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 판테놀, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 실리카, 트로메타민, 솔비톨, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 트라이소듐에틸렌다이아민다이석시네이트, 알란토인, 다이프로필렌글라이콜, 토코페롤, 마데카소사이드, 폴리글리세릴-10라우레이트, 포스파티딜콜린, 하이드로제네이티드레시틴, 칼슘판토테네이트, 스쿠알란, 에리스리톨, 에틸헥실팔미테이트, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 트라이하이드록시스테아린, 세라마이드엔피, 다발방패버섯추출물, 잔탄검 [세럼] 정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 글리세린, 판테놀, 글리세레스-26, 하이드록시에틸셀룰로오스, 에리스리톨, 소듐폴리아크릴로일다이메틸타우레이트, 소듐하이알루로네이트(1,100 ppm), 알란토인, 에틸헥실글리세린, 카프릴릭/카프릭트라이글리세라이드, 바이오사카라이드검-1, 다이소듐이디티에이, 하이드로제네이티드레시틴, 베타인살리실레이트, 석시닉애씨드, 트로메타민, 효모발효여과물, 옥틸도데칸올, 폴리글리세릴-10라우레이트, 포스파티딜콜린, 아시아티코사이드(48 ppm), 병풀잎추출물(40 ppm), 마데카식애씨드(36 ppm), 아시아틱애씨드(36 ppm), 글라이코리피드, 세라마이드엔피, 베타-글루칸, 락토바실러스발효물, 락토바실러스/콩발효추출물, 류코노스톡/무발효여과물, 효모발효추출물, 팔미토일트라이펩타이드-5, 다발방패버섯추출물, 마데카소사이드(3.6 ppm), 병풀추출물(3.4 ppm), 하이드록시프로필트라이모늄하이알루로네이트(1 ppm), 토코페롤, 징크피씨에이, 헥사펩타이드-9"
2026-08-13 06:49:35.604021+00,38,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0026/A00000026051508ko.jpg,[깡나마켓특가][베일리pick/단독기획] VT 피디알엔 리들샷 아이 리프터 15ml 리필기획 (+리필 15ml),VT,SERUM,"정제수, 글리세린, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 시어버터, 나이아신아마이드, 폴리글리세릴-3다이스테아레이트, 카프릴릴메티콘, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 1,2-헥산다이올, 보론나이트라이드, 하이드록시아세토페논, 비닐다이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리글리세릴-2스테아레이트, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 다이메티콘올, 글리세릴스테아레이트, 스테아릴알코올, 소듐폴리아크릴로일다이메틸타우레이트, 글리세릴스테아레이트시트레이트, 하이드로제네이티드폴리데센, 아데노신, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 칼슘알지네이트, 젤란검, 아가, 티타늄디옥사이드, 마이카, 트라이데세스-10, 카프릴릴글라이콜, 블래더랙추출물, 꿀풀추출물, 적색산화철, 산양삼추출물, 실리카, 소듐디엔에이(3.45ppm), 하이드롤라이즈드콜라겐, 백설차잎추출물, 트라넥사믹애씨드, 글루타티온, 하이드로제네이티드레시틴, 금, 세테아릴알코올, 스테아릭애씨드, 병풀추출물, 하이드롤라이즈드엘라스틴, 소듐하이알루로네이트, 콜라겐추출물, 세라마이드엔피, 세라마이드엔에스, 콜레스테롤, 피토스핑고신, 하이드록시프로필트라이모늄하이알루로네이트, 에틸헥실글리세린, 세라마이드에이에스, 세라마이드에이피, 카퍼트라이펩타이드-1, 아세틸헥사펩타이드-8, 팔미토일펜타펩타이드-4, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐소이하이드롤라이즈드콜라겐, 수용성콜라겐, 콜라겐아미노산, 콜라겐, 징크하이드롤라이즈드콜라겐, 아시아티코사이드, 아시아틱애씨드, 마데카식애씨드, 마데카소사이드, 프로폴리스추출물, 포타슘하이알루로네이트, 에스에이치-올리고펩타이드-2, 에스에이치-올리고펩타이드-1, 에스에이치-폴리펩타이드-1, 에스에이치-폴리펩타이드-11, 에스에이치-폴리펩타이드-22, 에스에이치-폴리펩타이드-3, 에스에이치-폴리펩타이드-16, 에스에이치-폴리펩타이드-9, 에스에이치-폴리펩타이드-62, 세라마이드이오피"
2026-08-13 06:49:52.322195+00,39,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023085436ko.jpg,[나이아신아마이드] 리덴스 톤앤스팟 코렉터 앰플 30ml 더블기획,리덴스,SERUM,"정제수, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 하이드로제네이티드폴리데센, 다이프로필렌글라이콜, 옥틸도데칸올, 프로판다이올, 1,2-헥산다이올, 락토바실러스발효물, 세테아릴올리베이트, 하이드록시아세토페논, 솔비탄올리베이트, 카보머, 트로메타민, 아이비고드열매추출물, 한련초추출물, 펜틸렌글라이콜, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 아데노신, 비파나무잎추출물, 다이소듐이디티에이, 마데카소사이드, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 데실글루코사이드, 서인도체리열매추출물, 스피어민트추출물, 티옥틱애씨드, 인도멀구슬나무잎추출물, 판테놀, 카프릴릴글라이콜, 울금뿌리추출물, 참산호말추출물, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 글루타티온, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 아스코빅애씨드, 브로멜라인, 에피갈로카테킨갈레이트, 헤스페리딘, 토코페롤, 해바라기씨오일, 비타민나무열매추출물, 폴리글리세릴-10올리에이트, 소듐디엔에이, 아세틸헥사펩타이드-8, 하이드록시데실유비퀴논"
2026-08-13 06:50:04.305054+00,40,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0015/A00000015861506ko.jpg,[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 60ml,디오디너리,ETC,"정제수, 나이아신아마이드(10%), 펜틸렌글라이콜, 징크피씨에이(징크로서,1%), 다이메틸아이소소바이드, 타마린드씨검, 잔탄검, 아이소세테스-20, 에톡시다이글라이콜, 페녹시에탄올, 클로페네신"
2026-08-13 06:50:10.709219+00,41,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025829305ko.jpg,[NEW] 토리든 다이브인 저분자 히알루론산 토너 300ml 기획 (+100ml),토리든,TONER,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 글리세린, 베타인, 알란토인, 판테놀, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드(200ppm), 엑토인, 감초추출물, 2,3-부탄다이올, 쇠비름추출물, 트레할로오스, 알지닌, 펜틸렌글라이콜, 말라카이트추출물, 다이소듐이디티에이, 에틸헥실글리세린"
2026-08-13 06:50:18.743169+00,42,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/A00000020722536ko.jpg,[8월올영픽/트러블진정세럼] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml 리필기획 (50ml+50ml),넘버즈인,SERUM,"정제수,부틸렌글라이콜,나이아신아마이드,글리세린,다이프로필렌글라이콜,1,2-헥산다이올,판테놀,도둑놈의지팡이뿌리추출물,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,프로판다이올,다이에톡시에틸석시네이트,트로메타민,하이드로제네이티드레시틴,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,베타인,판토테닉애씨드,트레할로오스,에틸헥실글리세린,글리세릴올리에이트,소듐파이테이트,알란토인,알파-알부틴,약모밀추출물,라우릴글루코사이드,미리스틸글루코사이드,폴리글리세릴-6라우레이트,징크피씨에이,인도멀구슬나무잎추출물,토코페롤,감초뿌리추출물,인도멀구슬나무꽃추출물,아이비고드열매추출물,병풀추출물,소듐하이알루로네이트,시트릭애씨드,가지열매추출물,베타-글루칸,홀리바질잎추출물,하이알루로닉애씨드,데실글루코사이드,울금뿌리추출물,참산호말추출물,다이포타슘글리시리제이트,하이드롤라이즈드하이알루로닉애씨드,호호바씨오일,녹차추출물,병풀잎추출물,오카무라큰실말추출물,흰버드나무껍질추출물,소듐아세틸레이티드하이알루로네이트,커피콩추출물,베타-시토스테롤,폴리글리세릴-10스테아레이트,베르가모트잎추출물,소나무잎추출물"
2026-08-13 06:50:31.063291+00,43,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023020658ko.png,[1+1] 이니스프리 비타민C 캡슐 세럼 30ml 더블 기획,이니스프리,SERUM,"정제수, 프로판다이올, 1,2-헥산다이올, 글리세린, 3-O- 에틸아스코빅애씨드(20,000 ppm), 부틸렌글라이콜, 락토바실러스발효용해물, 스쿠알란, 해바라기씨오일, 덱스트린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카프릴릭/카프릭트라이글리세라이드, 트로메타민, 잔탄검, 글루코노락톤, 만다린껍질추출물, 판테놀, 나이아신아마이드, 알란토인, 당근추출물,하이알루로닉애씨드, 펜틸렌글라이콜, 소듐메타포스페이트, 실리카다이메틸실릴레이트, 사이클로덱스트린, 토코페롤, 에틸헥실글리세린, 마데카소사이드, 하이드로제네이티드폴리(C6-20올레핀), 프로테아제(150 ppm), 아스코빌테트라이소팔미테이트(100 ppm), 글루타티온, 서양톱풀추출물, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 베타-카로틴, 페룰릭애씨드"
2026-08-13 06:50:41.002229+00,44,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0018/A00000018918171ko.jpg,[수부지토너]브링그린 티트리 시카 수딩 토너 (500ml/250ml),브링그린,TONER,"정제수, 다이프로필렌글라이콜, 1,2-헥산다이올, 부틸렌글라이콜, 티트리추출물, 티트리잎수, 베타인, 판테놀, 티트리잎추출물, 옥틸도데세스-16, 소듐시트레이트, 시트릭애씨드, 티트리잎오일, 티트리꽃/잎/줄기추출물, 베타인살리실레이트, 병풀추출물, 잔탄검"
2026-08-13 06:50:48.086031+00,45,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025829511ko.jpg,[NEW/단독기획] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml (+20ml),토리든,CREAM,"정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 하이드로제네이티드다이데센, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드(500ppm), 알란토인, 엑토인, 감초추출물, 트레할로오스, 버지니아풍년화추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 2,3-부탄다이올, 세테아릴알코올, C14-22알코올, C12-20알킬글루코사이드, 펜틸렌글라이콜, 솔비탄아이소스테아레이트, 카프릴릴메티콘, 클레리추출물, 라벤더꽃추출물, 히아신스전초추출물, 마트리카리아꽃추출물, 수레국화꽃추출물, 보리지추출물, 다이소듐이디티에이, 카보머, 트로메타민, 잔탄검, 글루타티온, 말라카이트추출물, 글루코닉애씨드, 에틸헥실글리세린"
2026-08-13 06:50:58.853806+00,46,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/A00000020289366ko.jpg,[역대급증정/수분충전/쿨링진정] 에스네이처 아쿠아 오아시스 수분 젤크림 90ml 기획 (+카밍패드 2매),에스네이처,CREAM,"정제수, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 블루아가베잎추출물, 알란토인, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 알지닌, 메틸트라이메티콘, 에틸헥실글리세린, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드로제네이티드폴리(C6-14올레핀), 메틸다이아이소프로필프로피온아마이드, 다이메티콘/비닐다이메티콘크로스폴리머, 솔비탄아이소스테아레이트,  정제수, 프로판다이올, 부틸렌글라이콜, 판테놀(30,000ppm), 다이프로필렌글라이콜, 글리세릴글루코사이드, 소듐피씨에이 베타인, 알란토인(1,500ppm), 글루코노락톤, 글리세린, 소듐하이알루로네이트, 사카라이드아이소머레이트, 보검선인장줄기추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 탱자추출물, 다이포타슘글리시리제이트, 효모발효물, 락토바실러스발효물, 에틸헥실글리세린, 카프릴릴글라이콜, 트로메타민, 1,2-헥산다이올, 소듐파이테이트, 하이드록시아세토페논, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 피브이엠/엠에이코폴리머"
2026-08-13 06:51:11.702745+00,47,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024508714ko.jpg,[장원영PICK] 닥터엘시아 345 릴리프 크림 50ml 기획 (+10ml*2ea+튜브링거),닥터엘시아,CREAM,"정제수, 티트리잎수, 프로판다이올, 글리세린, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 비닐다이메티콘, C14-22알코올, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 판테놀, 다이카프릴릴카보네이트, 부틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴메티콘, 폴리메틸실세스퀴옥세인, C12-20알킬글루코사이드, 하이드록시아세토페논, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리쿼터늄-51, 에틸헥실글리세린, 트로메타민, 소듐하이알루로네이트, 소듐스테아로일글루타메이트, 황련뿌리추출물, 병풀잎수, 베타-글루칸, 레스베라트롤, 하이드롤라이즈드하이알루로닉애씨드, 녹차수, 토코페롤, 마데카소사이드, 소듐디엔에이, 병풀추출물, 세라마이드엔피, 탄닉애씨드, 다이소듐이디티에이, 소듐파이테이트"
2026-08-13 06:51:21.890729+00,48,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0015/A00000015525329ko.png,[수분진정] 아비브 어성초 카밍 토너 스킨부스터 더블 기획 (200ml+200ml),아비브,TONER,"정제수, 글리세린, 부틸렌글라이콜, 펜틸렌글라이콜, 베타인, 1,2-헥산다이올, 자일리톨, 약모밀추출물(3,500 ppm), 판테놀, 에틸헥실글리세린, 소듐하이알루로네이트, 비피다발효용해물, 돌콩추출물, 다이소듐이디티에이, 하이드롤라이즈드하이알루로닉애씨드, 잔탄검, 옥탄다이올, 병풀추출물, 토코페롤, 인동덩굴꽃추출물, 황금추출물, 바이오사카라이드검-4, 파스향나무잎추출물"
2026-08-13 06:51:29.988689+00,49,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0022/A00000022449419ko.jpg,[조유리 PICK/트러블1등] 셀라딕스 트러블 세범 리밸런싱 131 앰플 30ml,셀라딕스,SERUM,"정제수,다이프로필렌글라이콜,부틸렌글라이콜,글리세레스-26,나이아신아마이드,글리세린,베타인,피토스테롤,세라마이드엔피,스쿠알란,라우릭애씨드,아라키딕애씨드,베헤닉애씨드,베타-글루칸,참오동나무잎추출물,육계나무껍질추출물,생달나무잎추출물,녹나무잎추출물,월계수잎추출물,고수추출물,유칼립투스잎추출물,황금추출물,후박나무가지추출물,1,2-헥산다이올,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,하이드록시아세토페논,판테놀,아데노신,다이소듐이디티에이,소듐하이알루로네이트,잔탄검,소듐폴리아크릴레이트,에틸헥실글리세린,베르가모트오일,라반딘오일,오렌지껍질오일,라벤더오일,발삼아미리스껍질오일,바질오일,리모넨,리날룰"
2026-08-13 06:51:40.621508+00,50,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025010322ko.jpg,[8월올영픽/색소침착 / 진정장벽케어]이지듀 EGFx 다운타임 크림 60ml 기획(+오인트 겔 5ml),이지듀,CREAM,"스트렙토코쿠스 테르모필루스발효추출여과물, 정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 올리브오일, 시어버터, 1,2-헥산다이올, 세틸에틸헥사노에이트,나이아신아마이드, 세테아릴알코올, 펜틸렌글라이콜, 타피오카전분, 편백오일, 살비아오일, 불가리스쑥오일, 바질오일, 병풀추출물, 하이드롤라이즈드콜라겐, 하이드롤라이즈드하이알루로닉애씨드,퀸즈랜드넛오일, 다이메티콘, 글리세릴스테아레이트, 피이지-100스테아레이트, 솔비탄세스퀴올리에이트, 폴리솔베이트60, 비즈왁스, 팔미틱애씨드, 다이글리세린, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,스테아릭애씨드, 판테놀, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 프로판다이올, 에틸헥실글리세린, 아이소헥사데칸, 아데노신, 소듐파이테이트, 폴리솔베이트80, 하이드로제네이티드레시틴, 폴리글리세릴-10올리에이트, 솔비탄올리에이트, 니코틴아마이드모노뉴클레오타이드, 니코틴아마이드아데닌다이뉴클레오타이드, 소듐스테아로일글루타메이트, 토코페롤,아데노신트라이포스페이트, 라우로일라이신, 소듐아스코빌포스페이트, 세라마이드엔피, 하이드롤라이즈드엘라스틴, 소듐디엔에이, 에스에이치-올리고펩타이드-1(1ppm), 콜레스테롤, 엑토인, 소듐클로라이드 , 소듐락테이트, 메틸글루카민, 스쿠알란, 알루미늄수크로오스옥타설페이트, 유채스테롤,소듐서팩틴, 포타슘클로라이드, 칼슘클로라이드, 셀룰로오스, 마그네슘클로라이드, 에탄올, 다이소듐이디티에이"
